Province_State,Country_Region,Date,Recoveries
,Iran,2020-02-24,0
,Iraq,2020-02-24,0
,Ireland,2020-02-24,0
,Israel,2020-02-24,0
,Italy,2020-02-24,1
,Jamaica,2020-02-24,0
,Japan,2020-02-24,22
,Jordan,2020-02-24,0
,Kazakhstan,2020-02-24,0
,Kenya,2020-02-24,0
,"Korea, South",2020-02-24,18
,Kuwait,2020-02-24,0
,Kyrgyzstan,2020-02-24,0
,Latvia,2020-02-24,0
,Lebanon,2020-02-24,0
,Liberia,2020-02-24,0
,Libya,2020-02-24,0
,Liechtenstein,2020-02-24,0
,Lithuania,2020-02-24,0
,Luxembourg,2020-02-24,0
,Madagascar,2020-02-24,0
,Malaysia,2020-02-24,18
,Maldives,2020-02-24,0
,Mali,2020-02-24,0
,Malta,2020-02-24,0
,Mauritania,2020-02-24,0
,Mauritius,2020-02-24,0
,Mexico,2020-02-24,0
,Moldova,2020-02-24,0
,Monaco,2020-02-24,0
,Mongolia,2020-02-24,0
,Montenegro,2020-02-24,0
,Morocco,2020-02-24,0
,Mozambique,2020-02-24,0
,Namibia,2020-02-24,0
,Nepal,2020-02-24,1
Aruba,Netherlands,2020-02-24,0
Curacao,Netherlands,2020-02-24,0
Sint Maarten,Netherlands,2020-02-24,0
,Netherlands,2020-02-24,0
,New Zealand,2020-02-24,0
,Nicaragua,2020-02-24,0
,Niger,2020-02-24,0
,Nigeria,2020-02-24,0
,North Macedonia,2020-02-24,0
,Norway,2020-02-24,0
,Oman,2020-02-24,0
,Pakistan,2020-02-24,0
,Panama,2020-02-24,0
,Papua New Guinea,2020-02-24,0
,Paraguay,2020-02-24,0
,Peru,2020-02-24,0
,Philippines,2020-02-24,1
,Poland,2020-02-24,0
,Portugal,2020-02-24,0
,Qatar,2020-02-24,0
,Romania,2020-02-24,0
,Russia,2020-02-24,2
,Rwanda,2020-02-24,0
,Saint Kitts and Nevis,2020-02-24,0
,Saint Lucia,2020-02-24,0
,Saint Vincent and the Grenadines,2020-02-24,0
,San Marino,2020-02-24,0
,Saudi Arabia,2020-02-24,0
,Senegal,2020-02-24,0
,Serbia,2020-02-24,0
,Seychelles,2020-02-24,0
,Singapore,2020-02-24,51
,Slovakia,2020-02-24,0
,Slovenia,2020-02-24,0
,Somalia,2020-02-24,0
,South Africa,2020-02-24,0
,Spain,2020-02-24,2
,Sri Lanka,2020-02-24,1
,Sudan,2020-02-24,0
,Suriname,2020-02-24,0
,Sweden,2020-02-24,0
,Switzerland,2020-02-24,0
,Syria,2020-02-24,0
,Taiwan*,2020-02-24,5
,Tanzania,2020-02-24,0
,Thailand,2020-02-24,21
,Timor-Leste,2020-02-24,0
,Togo,2020-02-24,0
,Trinidad and Tobago,2020-02-24,0
,Tunisia,2020-02-24,0
,Turkey,2020-02-24,0
,Uganda,2020-02-24,0
,Ukraine,2020-02-24,0
,United Arab Emirates,2020-02-24,4
Bermuda,United Kingdom,2020-02-24,0
Cayman Islands,United Kingdom,2020-02-24,0
Channel Islands,United Kingdom,2020-02-24,0
Gibraltar,United Kingdom,2020-02-24,0
Isle of Man,United Kingdom,2020-02-24,0
Montserrat,United Kingdom,2020-02-24,0
,United Kingdom,2020-02-24,8
,Uruguay,2020-02-24,0
,US,2020-02-24,5
,Uzbekistan,2020-02-24,0
,Venezuela,2020-02-24,0
,Vietnam,2020-02-24,14
,Zambia,2020-02-24,0
,Zimbabwe,2020-02-24,0
,West Bank and Gaza,2020-02-24,0
,Laos,2020-02-24,0
,Kosovo,2020-02-24,0
,Burma,2020-02-24,0
Anguilla,United Kingdom,2020-02-24,0
British Virgin Islands,United Kingdom,2020-02-24,0
Turks and Caicos Islands,United Kingdom,2020-02-24,0
,MS Zaandam,2020-02-24,0
,Afghanistan,2020-02-25,0
,Albania,2020-02-25,0
,Algeria,2020-02-25,0
,Andorra,2020-02-25,0
,Angola,2020-02-25,0
,Antigua and Barbuda,2020-02-25,0
,Argentina,2020-02-25,0
,Armenia,2020-02-25,0
Australian Capital Territory,Australia,2020-02-25,0
New South Wales,Australia,2020-02-25,4
Northern Territory,Australia,2020-02-25,0
Queensland,Australia,2020-02-25,1
South Australia,Australia,2020-02-25,2
Tasmania,Australia,2020-02-25,0
Victoria,Australia,2020-02-25,4
Western Australia,Australia,2020-02-25,0
,Austria,2020-02-25,0
,Azerbaijan,2020-02-25,0
,Bahamas,2020-02-25,0
,Bahrain,2020-02-25,0
,Bangladesh,2020-02-25,0
,Barbados,2020-02-25,0
,Belarus,2020-02-25,0
,Belgium,2020-02-25,1
,Belize,2020-02-25,0
,Benin,2020-02-25,0
,Bhutan,2020-02-25,0
,Bolivia,2020-02-25,0
,Bosnia and Herzegovina,2020-02-25,0
,Brazil,2020-02-25,0
,Brunei,2020-02-25,0
,Bulgaria,2020-02-25,0
,Burkina Faso,2020-02-25,0
,Cabo Verde,2020-02-25,0
,Cambodia,2020-02-25,1
,Cameroon,2020-02-25,0
,Canada,2020-02-25,3
,Central African Republic,2020-02-25,0
,Chad,2020-02-25,0
,Chile,2020-02-25,0
Anhui,China,2020-02-25,712
Beijing,China,2020-02-25,215
Chongqing,China,2020-02-25,372
Fujian,China,2020-02-25,199
Gansu,China,2020-02-25,80
Guangdong,China,2020-02-25,822
Guangxi,China,2020-02-25,134
Guizhou,China,2020-02-25,104
Hainan,China,2020-02-25,124
Hebei,China,2020-02-25,248
Heilongjiang,China,2020-02-25,243
Henan,China,2020-02-25,1002
Hong Kong,China,2020-02-25,19
Hubei,China,2020-02-25,18971
Hunan,China,2020-02-25,768
Inner Mongolia,China,2020-02-25,35
Jiangsu,China,2020-02-25,458
Jiangxi,China,2020-02-25,683
Jilin,China,2020-02-25,63
Liaoning,China,2020-02-25,83
Macau,China,2020-02-25,7
Ningxia,China,2020-02-25,61
Qinghai,China,2020-02-25,18
Shaanxi,China,2020-02-25,186
Shandong,China,2020-02-25,355
Shanghai,China,2020-02-25,268
Shanxi,China,2020-02-25,98
Sichuan,China,2020-02-25,289
Tianjin,China,2020-02-25,91
Tibet,China,2020-02-25,1
Xinjiang,China,2020-02-25,30
Yunnan,China,2020-02-25,129
Zhejiang,China,2020-02-25,808
,Colombia,2020-02-25,0
,Congo (Brazzaville),2020-02-25,0
,Congo (Kinshasa),2020-02-25,0
,Costa Rica,2020-02-25,0
,Cote d'Ivoire,2020-02-25,0
,Croatia,2020-02-25,0
,Diamond Princess,2020-02-25,0
,Cuba,2020-02-25,0
,Cyprus,2020-02-25,0
,Czechia,2020-02-25,0
Faroe Islands,Denmark,2020-02-25,0
Greenland,Denmark,2020-02-25,0
,Denmark,2020-02-25,0
,Djibouti,2020-02-25,0
,Dominica,2020-02-25,0
,Dominican Republic,2020-02-25,0
,Ecuador,2020-02-25,0
,Egypt,2020-02-25,0
,El Salvador,2020-02-25,0
,Equatorial Guinea,2020-02-25,0
,Eritrea,2020-02-25,0
,Estonia,2020-02-25,0
,Eswatini,2020-02-25,0
,Ethiopia,2020-02-25,0
,Fiji,2020-02-25,0
,Finland,2020-02-25,1
French Guiana,France,2020-02-25,0
French Polynesia,France,2020-02-25,0
Guadeloupe,France,2020-02-25,0
Martinique,France,2020-02-25,0
Mayotte,France,2020-02-25,0
New Caledonia,France,2020-02-25,0
Reunion,France,2020-02-25,0
Saint Barthelemy,France,2020-02-25,0
St Martin,France,2020-02-25,0
,France,2020-02-25,11
,Gabon,2020-02-25,0
,Gambia,2020-02-25,0
,Georgia,2020-02-25,0
,Germany,2020-02-25,14
,Ghana,2020-02-25,0
,Grenada,2020-02-25,0
,Greece,2020-02-25,0
,Guatemala,2020-02-25,0
,Guinea,2020-02-25,0
,Guinea-Bissau,2020-02-25,0
,Guyana,2020-02-25,0
,Haiti,2020-02-25,0
,Holy See,2020-02-25,0
,Honduras,2020-02-25,0
,Hungary,2020-02-25,0
,Iceland,2020-02-25,0
,India,2020-02-25,3
,Indonesia,2020-02-25,0
,Iran,2020-02-25,0
,Iraq,2020-02-25,0
,Ireland,2020-02-25,0
,Israel,2020-02-25,0
,Italy,2020-02-25,1
,Jamaica,2020-02-25,0
,Japan,2020-02-25,22
,Jordan,2020-02-25,0
,Kazakhstan,2020-02-25,0
,Kenya,2020-02-25,0
,"Korea, South",2020-02-25,22
,Kuwait,2020-02-25,0
,Kyrgyzstan,2020-02-25,0
,Latvia,2020-02-25,0
,Lebanon,2020-02-25,0
,Liberia,2020-02-25,0
,Libya,2020-02-25,0
,Liechtenstein,2020-02-25,0
,Lithuania,2020-02-25,0
,Luxembourg,2020-02-25,0
,Madagascar,2020-02-25,0
,Malaysia,2020-02-25,18
,Maldives,2020-02-25,0
,Mali,2020-02-25,0
,Malta,2020-02-25,0
,Mauritania,2020-02-25,0
,Mauritius,2020-02-25,0
,Mexico,2020-02-25,0
,Moldova,2020-02-25,0
,Monaco,2020-02-25,0
,Mongolia,2020-02-25,0
,Montenegro,2020-02-25,0
,Morocco,2020-02-25,0
,Mozambique,2020-02-25,0
,Namibia,2020-02-25,0
,Nepal,2020-02-25,1
Aruba,Netherlands,2020-02-25,0
Curacao,Netherlands,2020-02-25,0
Sint Maarten,Netherlands,2020-02-25,0
,Netherlands,2020-02-25,0
,New Zealand,2020-02-25,0
,Nicaragua,2020-02-25,0
,Niger,2020-02-25,0
,Nigeria,2020-02-25,0
,North Macedonia,2020-02-25,0
,Norway,2020-02-25,0
,Oman,2020-02-25,0
,Pakistan,2020-02-25,0
,Panama,2020-02-25,0
,Papua New Guinea,2020-02-25,0
,Paraguay,2020-02-25,0
,Peru,2020-02-25,0
,Philippines,2020-02-25,1
,Poland,2020-02-25,0
,Portugal,2020-02-25,0
,Qatar,2020-02-25,0
,Romania,2020-02-25,0
,Russia,2020-02-25,2
,Rwanda,2020-02-25,0
,Saint Kitts and Nevis,2020-02-25,0
,Saint Lucia,2020-02-25,0
,Saint Vincent and the Grenadines,2020-02-25,0
,San Marino,2020-02-25,0
,Saudi Arabia,2020-02-25,0
,Senegal,2020-02-25,0
,Serbia,2020-02-25,0
,Seychelles,2020-02-25,0
,Singapore,2020-02-25,53
,Slovakia,2020-02-25,0
,Slovenia,2020-02-25,0
,Somalia,2020-02-25,0
,South Africa,2020-02-25,0
,Spain,2020-02-25,2
,Sri Lanka,2020-02-25,1
,Sudan,2020-02-25,0
,Suriname,2020-02-25,0
,Sweden,2020-02-25,0
,Switzerland,2020-02-25,0
,Syria,2020-02-25,0
,Taiwan*,2020-02-25,5
,Tanzania,2020-02-25,0
,Thailand,2020-02-25,22
,Timor-Leste,2020-02-25,0
,Togo,2020-02-25,0
,Trinidad and Tobago,2020-02-25,0
,Tunisia,2020-02-25,0
,Turkey,2020-02-25,0
,Uganda,2020-02-25,0
,Ukraine,2020-02-25,0
,United Arab Emirates,2020-02-25,4
Bermuda,United Kingdom,2020-02-25,0
Cayman Islands,United Kingdom,2020-02-25,0
Channel Islands,United Kingdom,2020-02-25,0
Gibraltar,United Kingdom,2020-02-25,0
Isle of Man,United Kingdom,2020-02-25,0
Montserrat,United Kingdom,2020-02-25,0
,United Kingdom,2020-02-25,8
,Uruguay,2020-02-25,0
,US,2020-02-25,6
,Uzbekistan,2020-02-25,0
,Venezuela,2020-02-25,0
,Vietnam,2020-02-25,16
,Zambia,2020-02-25,0
,Zimbabwe,2020-02-25,0
,West Bank and Gaza,2020-02-25,0
,Laos,2020-02-25,0
,Kosovo,2020-02-25,0
,Burma,2020-02-25,0
Anguilla,United Kingdom,2020-02-25,0
British Virgin Islands,United Kingdom,2020-02-25,0
Turks and Caicos Islands,United Kingdom,2020-02-25,0
,MS Zaandam,2020-02-25,0
,Afghanistan,2020-02-26,0
,Albania,2020-02-26,0
,Algeria,2020-02-26,0
,Andorra,2020-02-26,0
,Angola,2020-02-26,0
,Antigua and Barbuda,2020-02-26,0
,Argentina,2020-02-26,0
,Armenia,2020-02-26,0
Australian Capital Territory,Australia,2020-02-26,0
New South Wales,Australia,2020-02-26,4
Northern Territory,Australia,2020-02-26,0
Queensland,Australia,2020-02-26,1
South Australia,Australia,2020-02-26,2
Tasmania,Australia,2020-02-26,0
Victoria,Australia,2020-02-26,4
Western Australia,Australia,2020-02-26,0
,Austria,2020-02-26,0
,Azerbaijan,2020-02-26,0
,Bahamas,2020-02-26,0
,Bahrain,2020-02-26,0
,Bangladesh,2020-02-26,0
,Barbados,2020-02-26,0
,Belarus,2020-02-26,0
,Belgium,2020-02-26,1
,Belize,2020-02-26,0
,Benin,2020-02-26,0
,Bhutan,2020-02-26,0
,Bolivia,2020-02-26,0
,Bosnia and Herzegovina,2020-02-26,0
,Brazil,2020-02-26,0
,Brunei,2020-02-26,0
,Bulgaria,2020-02-26,0
,Burkina Faso,2020-02-26,0
,Cabo Verde,2020-02-26,0
,Cambodia,2020-02-26,1
,Cameroon,2020-02-26,0
,Canada,2020-02-26,3
,Central African Republic,2020-02-26,0
,Chad,2020-02-26,0
,Chile,2020-02-26,0
Anhui,China,2020-02-26,744
Beijing,China,2020-02-26,235
Chongqing,China,2020-02-26,384
Fujian,China,2020-02-26,218
Gansu,China,2020-02-26,81
Guangdong,China,2020-02-26,851
Guangxi,China,2020-02-26,147
Guizhou,China,2020-02-26,104
Hainan,China,2020-02-26,129
Hebei,China,2020-02-26,261
Heilongjiang,China,2020-02-26,249
Henan,China,2020-02-26,1033
Hong Kong,China,2020-02-26,24
Hubei,China,2020-02-26,20969
Hunan,China,2020-02-26,783
Inner Mongolia,China,2020-02-26,38
Jiangsu,China,2020-02-26,478
Jiangxi,China,2020-02-26,719
Jilin,China,2020-02-26,65
Liaoning,China,2020-02-26,88
Macau,China,2020-02-26,7
Ningxia,China,2020-02-26,65
Qinghai,China,2020-02-26,18
Shaanxi,China,2020-02-26,192
Shandong,China,2020-02-26,377
Shanghai,China,2020-02-26,272
Shanxi,China,2020-02-26,104
Sichuan,China,2020-02-26,307
Tianjin,China,2020-02-26,96
Tibet,China,2020-02-26,1
Xinjiang,China,2020-02-26,34
Yunnan,China,2020-02-26,144
Zhejiang,China,2020-02-26,867
,Colombia,2020-02-26,0
,Congo (Brazzaville),2020-02-26,0
,Congo (Kinshasa),2020-02-26,0
,Costa Rica,2020-02-26,0
,Cote d'Ivoire,2020-02-26,0
,Croatia,2020-02-26,0
,Diamond Princess,2020-02-26,10
,Cuba,2020-02-26,0
,Cyprus,2020-02-26,0
,Czechia,2020-02-26,0
Faroe Islands,Denmark,2020-02-26,0
Greenland,Denmark,2020-02-26,0
,Denmark,2020-02-26,0
,Djibouti,2020-02-26,0
,Dominica,2020-02-26,0
,Dominican Republic,2020-02-26,0
,Ecuador,2020-02-26,0
,Egypt,2020-02-26,0
,El Salvador,2020-02-26,0
,Equatorial Guinea,2020-02-26,0
,Eritrea,2020-02-26,0
,Estonia,2020-02-26,0
,Eswatini,2020-02-26,0
,Ethiopia,2020-02-26,0
,Fiji,2020-02-26,0
,Finland,2020-02-26,1
French Guiana,France,2020-02-26,0
French Polynesia,France,2020-02-26,0
Guadeloupe,France,2020-02-26,0
Martinique,France,2020-02-26,0
Mayotte,France,2020-02-26,0
New Caledonia,France,2020-02-26,0
Reunion,France,2020-02-26,0
Saint Barthelemy,France,2020-02-26,0
St Martin,France,2020-02-26,0
,France,2020-02-26,11
,Gabon,2020-02-26,0
,Gambia,2020-02-26,0
,Georgia,2020-02-26,0
,Germany,2020-02-26,15
,Ghana,2020-02-26,0
,Grenada,2020-02-26,0
,Greece,2020-02-26,0
,Guatemala,2020-02-26,0
,Guinea,2020-02-26,0
,Guinea-Bissau,2020-02-26,0
,Guyana,2020-02-26,0
,Haiti,2020-02-26,0
,Holy See,2020-02-26,0
,Honduras,2020-02-26,0
,Hungary,2020-02-26,0
,Iceland,2020-02-26,0
,India,2020-02-26,3
,Indonesia,2020-02-26,0
,Iran,2020-02-26,49
,Iraq,2020-02-26,0
,Ireland,2020-02-26,0
,Israel,2020-02-26,0
,Italy,2020-02-26,3
,Jamaica,2020-02-26,0
,Japan,2020-02-26,22
,Jordan,2020-02-26,0
,Kazakhstan,2020-02-26,0
,Kenya,2020-02-26,0
,"Korea, South",2020-02-26,22
,Kuwait,2020-02-26,0
,Kyrgyzstan,2020-02-26,0
,Latvia,2020-02-26,0
,Lebanon,2020-02-26,0
,Liberia,2020-02-26,0
,Libya,2020-02-26,0
,Liechtenstein,2020-02-26,0
,Lithuania,2020-02-26,0
,Luxembourg,2020-02-26,0
,Madagascar,2020-02-26,0
,Malaysia,2020-02-26,18
,Maldives,2020-02-26,0
,Mali,2020-02-26,0
,Malta,2020-02-26,0
,Mauritania,2020-02-26,0
,Mauritius,2020-02-26,0
,Mexico,2020-02-26,0
,Moldova,2020-02-26,0
,Monaco,2020-02-26,0
,Mongolia,2020-02-26,0
,Montenegro,2020-02-26,0
,Morocco,2020-02-26,0
,Mozambique,2020-02-26,0
,Namibia,2020-02-26,0
,Nepal,2020-02-26,1
Aruba,Netherlands,2020-02-26,0
Curacao,Netherlands,2020-02-26,0
Sint Maarten,Netherlands,2020-02-26,0
,Netherlands,2020-02-26,0
,New Zealand,2020-02-26,0
,Nicaragua,2020-02-26,0
,Niger,2020-02-26,0
,Nigeria,2020-02-26,0
,North Macedonia,2020-02-26,0
,Norway,2020-02-26,0
,Oman,2020-02-26,0
,Pakistan,2020-02-26,0
,Panama,2020-02-26,0
,Papua New Guinea,2020-02-26,0
,Paraguay,2020-02-26,0
,Peru,2020-02-26,0
,Philippines,2020-02-26,1
,Poland,2020-02-26,0
,Portugal,2020-02-26,0
,Qatar,2020-02-26,0
,Romania,2020-02-26,0
,Russia,2020-02-26,2
,Rwanda,2020-02-26,0
,Saint Kitts and Nevis,2020-02-26,0
,Saint Lucia,2020-02-26,0
,Saint Vincent and the Grenadines,2020-02-26,0
,San Marino,2020-02-26,0
,Saudi Arabia,2020-02-26,0
,Senegal,2020-02-26,0
,Serbia,2020-02-26,0
,Seychelles,2020-02-26,0
,Singapore,2020-02-26,62
,Slovakia,2020-02-26,0
,Slovenia,2020-02-26,0
,Somalia,2020-02-26,0
,South Africa,2020-02-26,0
,Spain,2020-02-26,2
,Sri Lanka,2020-02-26,1
,Sudan,2020-02-26,0
,Suriname,2020-02-26,0
,Sweden,2020-02-26,0
,Switzerland,2020-02-26,0
,Syria,2020-02-26,0
,Taiwan*,2020-02-26,5
,Tanzania,2020-02-26,0
,Thailand,2020-02-26,22
,Timor-Leste,2020-02-26,0
,Togo,2020-02-26,0
,Trinidad and Tobago,2020-02-26,0
,Tunisia,2020-02-26,0
,Turkey,2020-02-26,0
,Uganda,2020-02-26,0
,Ukraine,2020-02-26,0
,United Arab Emirates,2020-02-26,4
Bermuda,United Kingdom,2020-02-26,0
Cayman Islands,United Kingdom,2020-02-26,0
Channel Islands,United Kingdom,2020-02-26,0
Gibraltar,United Kingdom,2020-02-26,0
Isle of Man,United Kingdom,2020-02-26,0
Montserrat,United Kingdom,2020-02-26,0
,United Kingdom,2020-02-26,8
,Uruguay,2020-02-26,0
,US,2020-02-26,6
,Uzbekistan,2020-02-26,0
,Venezuela,2020-02-26,0
,Vietnam,2020-02-26,16
,Zambia,2020-02-26,0
,Zimbabwe,2020-02-26,0
,West Bank and Gaza,2020-02-26,0
,Laos,2020-02-26,0
,Kosovo,2020-02-26,0
,Burma,2020-02-26,0
Anguilla,United Kingdom,2020-02-26,0
British Virgin Islands,United Kingdom,2020-02-26,0
Turks and Caicos Islands,United Kingdom,2020-02-26,0
,MS Zaandam,2020-02-26,0
,Afghanistan,2020-02-27,0
,Albania,2020-02-27,0
,Algeria,2020-02-27,0
,Andorra,2020-02-27,0
,Angola,2020-02-27,0
,Antigua and Barbuda,2020-02-27,0
,Argentina,2020-02-27,0
,Armenia,2020-02-27,0
Australian Capital Territory,Australia,2020-02-27,0
New South Wales,Australia,2020-02-27,4
Northern Territory,Australia,2020-02-27,0
Queensland,Australia,2020-02-27,1
South Australia,Australia,2020-02-27,2
Tasmania,Australia,2020-02-27,0
Victoria,Australia,2020-02-27,4
Western Australia,Australia,2020-02-27,0
,Austria,2020-02-27,0
,Azerbaijan,2020-02-27,0
,Bahamas,2020-02-27,0
,Bahrain,2020-02-27,0
,Bangladesh,2020-02-27,0
,Barbados,2020-02-27,0
,Belarus,2020-02-27,0
,Belgium,2020-02-27,1
,Belize,2020-02-27,0
,Benin,2020-02-27,0
,Bhutan,2020-02-27,0
,Bolivia,2020-02-27,0
,Bosnia and Herzegovina,2020-02-27,0
,Brazil,2020-02-27,0
,Brunei,2020-02-27,0
,Bulgaria,2020-02-27,0
,Burkina Faso,2020-02-27,0
,Cabo Verde,2020-02-27,0
,Cambodia,2020-02-27,1
,Cameroon,2020-02-27,0
,Canada,2020-02-27,6
,Central African Republic,2020-02-27,0
,Chad,2020-02-27,0
,Chile,2020-02-27,0
Anhui,China,2020-02-27,792
Beijing,China,2020-02-27,248
Chongqing,China,2020-02-27,401
Fujian,China,2020-02-27,228
Gansu,China,2020-02-27,81
Guangdong,China,2020-02-27,890
Guangxi,China,2020-02-27,161
Guizhou,China,2020-02-27,112
Hainan,China,2020-02-27,131
Hebei,China,2020-02-27,274
Heilongjiang,China,2020-02-27,270
Henan,China,2020-02-27,1068
Hong Kong,China,2020-02-27,24
Hubei,China,2020-02-27,23383
Hunan,China,2020-02-27,804
Inner Mongolia,China,2020-02-27,43
Jiangsu,China,2020-02-27,498
Jiangxi,China,2020-02-27,754
Jilin,China,2020-02-27,67
Liaoning,China,2020-02-27,93
Macau,China,2020-02-27,8
Ningxia,China,2020-02-27,68
Qinghai,China,2020-02-27,18
Shaanxi,China,2020-02-27,195
Shandong,China,2020-02-27,387
Shanghai,China,2020-02-27,276
Shanxi,China,2020-02-27,107
Sichuan,China,2020-02-27,321
Tianjin,China,2020-02-27,102
Tibet,China,2020-02-27,1
Xinjiang,China,2020-02-27,43
Yunnan,China,2020-02-27,150
Zhejiang,China,2020-02-27,932
,Colombia,2020-02-27,0
,Congo (Brazzaville),2020-02-27,0
,Congo (Kinshasa),2020-02-27,0
,Costa Rica,2020-02-27,0
,Cote d'Ivoire,2020-02-27,0
,Croatia,2020-02-27,0
,Diamond Princess,2020-02-27,10
,Cuba,2020-02-27,0
,Cyprus,2020-02-27,0
,Czechia,2020-02-27,0
Faroe Islands,Denmark,2020-02-27,0
Greenland,Denmark,2020-02-27,0
,Denmark,2020-02-27,0
,Djibouti,2020-02-27,0
,Dominica,2020-02-27,0
,Dominican Republic,2020-02-27,0
,Ecuador,2020-02-27,0
,Egypt,2020-02-27,0
,El Salvador,2020-02-27,0
,Equatorial Guinea,2020-02-27,0
,Eritrea,2020-02-27,0
,Estonia,2020-02-27,0
,Eswatini,2020-02-27,0
,Ethiopia,2020-02-27,0
,Fiji,2020-02-27,0
,Finland,2020-02-27,1
French Guiana,France,2020-02-27,0
French Polynesia,France,2020-02-27,0
Guadeloupe,France,2020-02-27,0
Martinique,France,2020-02-27,0
Mayotte,France,2020-02-27,0
New Caledonia,France,2020-02-27,0
Reunion,France,2020-02-27,0
Saint Barthelemy,France,2020-02-27,0
St Martin,France,2020-02-27,0
,France,2020-02-27,11
,Gabon,2020-02-27,0
,Gambia,2020-02-27,0
,Georgia,2020-02-27,0
,Germany,2020-02-27,16
,Ghana,2020-02-27,0
,Grenada,2020-02-27,0
,Greece,2020-02-27,0
,Guatemala,2020-02-27,0
,Guinea,2020-02-27,0
,Guinea-Bissau,2020-02-27,0
,Guyana,2020-02-27,0
,Haiti,2020-02-27,0
,Holy See,2020-02-27,0
,Honduras,2020-02-27,0
,Hungary,2020-02-27,0
,Iceland,2020-02-27,0
,India,2020-02-27,3
,Indonesia,2020-02-27,0
,Iran,2020-02-27,49
,Iraq,2020-02-27,0
,Ireland,2020-02-27,0
,Israel,2020-02-27,1
,Italy,2020-02-27,45
,Jamaica,2020-02-27,0
,Japan,2020-02-27,22
,Jordan,2020-02-27,0
,Kazakhstan,2020-02-27,0
,Kenya,2020-02-27,0
,"Korea, South",2020-02-27,22
,Kuwait,2020-02-27,0
,Kyrgyzstan,2020-02-27,0
,Latvia,2020-02-27,0
,Lebanon,2020-02-27,0
,Liberia,2020-02-27,0
,Libya,2020-02-27,0
,Liechtenstein,2020-02-27,0
,Lithuania,2020-02-27,0
,Luxembourg,2020-02-27,0
,Madagascar,2020-02-27,0
,Malaysia,2020-02-27,18
,Maldives,2020-02-27,0
,Mali,2020-02-27,0
,Malta,2020-02-27,0
,Mauritania,2020-02-27,0
,Mauritius,2020-02-27,0
,Mexico,2020-02-27,0
,Moldova,2020-02-27,0
,Monaco,2020-02-27,0
,Mongolia,2020-02-27,0
,Montenegro,2020-02-27,0
,Morocco,2020-02-27,0
,Mozambique,2020-02-27,0
,Namibia,2020-02-27,0
,Nepal,2020-02-27,1
Aruba,Netherlands,2020-02-27,0
Curacao,Netherlands,2020-02-27,0
Sint Maarten,Netherlands,2020-02-27,0
,Netherlands,2020-02-27,0
,New Zealand,2020-02-27,0
,Nicaragua,2020-02-27,0
,Niger,2020-02-27,0
,Nigeria,2020-02-27,0
,North Macedonia,2020-02-27,0
,Norway,2020-02-27,0
,Oman,2020-02-27,0
,Pakistan,2020-02-27,0
,Panama,2020-02-27,0
,Papua New Guinea,2020-02-27,0
,Paraguay,2020-02-27,0
,Peru,2020-02-27,0
,Philippines,2020-02-27,1
,Poland,2020-02-27,0
,Portugal,2020-02-27,0
,Qatar,2020-02-27,0
,Romania,2020-02-27,0
,Russia,2020-02-27,2
,Rwanda,2020-02-27,0
,Saint Kitts and Nevis,2020-02-27,0
,Saint Lucia,2020-02-27,0
,Saint Vincent and the Grenadines,2020-02-27,0
,San Marino,2020-02-27,0
,Saudi Arabia,2020-02-27,0
,Senegal,2020-02-27,0
,Serbia,2020-02-27,0
,Seychelles,2020-02-27,0
,Singapore,2020-02-27,62
,Slovakia,2020-02-27,0
,Slovenia,2020-02-27,0
,Somalia,2020-02-27,0
,South Africa,2020-02-27,0
,Spain,2020-02-27,2
,Sri Lanka,2020-02-27,1
,Sudan,2020-02-27,0
,Suriname,2020-02-27,0
,Sweden,2020-02-27,0
,Switzerland,2020-02-27,0
,Syria,2020-02-27,0
,Taiwan*,2020-02-27,5
,Tanzania,2020-02-27,0
,Thailand,2020-02-27,22
,Timor-Leste,2020-02-27,0
,Togo,2020-02-27,0
,Trinidad and Tobago,2020-02-27,0
,Tunisia,2020-02-27,0
,Turkey,2020-02-27,0
,Uganda,2020-02-27,0
,Ukraine,2020-02-27,0
,United Arab Emirates,2020-02-27,4
Bermuda,United Kingdom,2020-02-27,0
Cayman Islands,United Kingdom,2020-02-27,0
Channel Islands,United Kingdom,2020-02-27,0
Gibraltar,United Kingdom,2020-02-27,0
Isle of Man,United Kingdom,2020-02-27,0
Montserrat,United Kingdom,2020-02-27,0
,United Kingdom,2020-02-27,8
,Uruguay,2020-02-27,0
,US,2020-02-27,6
,Uzbekistan,2020-02-27,0
,Venezuela,2020-02-27,0
,Vietnam,2020-02-27,16
,Zambia,2020-02-27,0
,Zimbabwe,2020-02-27,0
,West Bank and Gaza,2020-02-27,0
,Laos,2020-02-27,0
,Kosovo,2020-02-27,0
,Burma,2020-02-27,0
Anguilla,United Kingdom,2020-02-27,0
British Virgin Islands,United Kingdom,2020-02-27,0
Turks and Caicos Islands,United Kingdom,2020-02-27,0
,MS Zaandam,2020-02-27,0
,Afghanistan,2020-02-28,0
,Albania,2020-02-28,0
,Algeria,2020-02-28,0
,Andorra,2020-02-28,0
,Angola,2020-02-28,0
,Antigua and Barbuda,2020-02-28,0
,Argentina,2020-02-28,0
,Armenia,2020-02-28,0
Australian Capital Territory,Australia,2020-02-28,0
New South Wales,Australia,2020-02-28,4
Northern Territory,Australia,2020-02-28,0
Queensland,Australia,2020-02-28,1
